IE_XML_ID;IE_NAME;IP_PROP9;IP_PROP10;IP_PROP12;IC_GROUP0;IE_SORT;IP_PROP13;IP_PROP17
4060;AMICHE;104;11;51;Ванная;500;;1.2
4062;CORALINE;104;11;51;Ванная;502;;1.2
4063;EMILLY;104;11;51;Ванная;503;;1.2
4064;MANTEIA;104;11;51;Ванная;504;;1.2
4065;MIDIAN;104;11;51;Ванная;505;;1.2
