IE_XML_ID;IE_NAME;IP_PROP9;IP_PROP10;IP_PROP12;IC_GROUP0;IE_SORT;IP_PROP13;IP_PROP17
2100;ROT;2285;11;54;Клинкер, ступени;500;;1.2
2101;BURGUND;2285;11;54;Клинкер, ступени;501;;1.2
2102;BROWN;2285;11;54;Клинкер, ступени;502;;1.2
2103;SAND;2285;11;54;Клинкер, ступени;503;;1.2

