IE_SORT;IE_NAME;IE_DETAIL_PICTURE;;IP_PROP5;IP_PROP16;IP_PROP11;IP_PROP14;IP_PROP15;CP_WEIGHT;CP_WIDTH;CP_LENGTH;CP_PURCHASING_PRICE;CP_PURCHASING_CURRENCY
501;VELVET marron;/images/bathroom/keraben/velvet_marron.jpg;Velvet marr?n;640;640;Облицовочная плитка;64714033;1,08;19400;300,00;900,00;26,30;EUR
505;VELVET MALLA marron Mosaico (30*30);/images/bathroom/keraben/velvet_malla_marron.jpg;velvet malla marr?n;640;640;Мозаика;64715506;9,00;1730;300,00;300,00;10,85;EUR
